Site,max(maxH),mean(maxH),sd(maxH),cv(maxH),median(maxH),iqr(maxH),mean(sdH),sd(sdH),mean(cvH),sd(cvH),cover_ground_maxH,cover_grass_maxH,cover_shrub_maxH,cover_tree_maxH,cover_woody_maxH,mean(sdH)_grass,sd(sdH)_grass,mean(cvH)_grass,sd(cvH)_grass,mean(sdH)_shrub,sd(sdH)_shrub,mean(cvH)_shrub,sd(cvH)_shrub,mean(sdH)_tree,sd(sdH)_tree,mean(cvH)_tree,sd(cvH)_tree,mean(sdH)_woody,sd(sdH)_woody,mean(cvH)_woody,sd(cvH)_woody,mean(coverG),sd(coverG),cv(coverG),median(coverG),iqr(coverG),max(coverG),mean(nlayers),sd(nlayers),cv(nlayers),median(nlayers),iqr(nlayers),max(nlayers),propMultiLayer,mean(gapsize),sd(gapsize),cv(gapsize),median(gapsize),iqr(gapsize),max(gapsize),mean(maxpeakh),sd(maxpeakh),cv(maxpeakh),median(maxpeakh),iqr(maxpeakh),max(maxpeakh),mean(ptoh),sd(ptoh),cv(ptoh),median(ptoh),iqr(ptoh),max(ptoh),mean(cscore),sd(cscore),cv(cscore),median(cscore),iqr(cscore),max(cscore),mean(FHD),sd(FHD),cv(FHD),median(FHD),iqr(FHD),max(FHD),mean(VDR),sd(VDR),cv(VDR),median(VDR),iqr(VDR),max(VDR),mean(VDRpeak),sd(VDRpeak),cv(VDRpeak),median(VDRpeak),iqr(VDRpeak),max(VDRpeak),mean(meanpeakh),sd(meanpeakh),cv(meanpeakh),median(meanpeakh),iqr(meanpeakh),max(meanpeakh),mean(stdpeakh),sd(stdpeakh),cv(stdpeakh),median(stdpeakh),iqr(stdpeakh),max(stdpeakh),mean(cvpeakh),sd(cvpeakh),cv(cvpeakh),median(cvpeakh),iqr(cvpeakh),max(cvpeakh),mean(herbh),sd(herbh),cv(herbh),median(herbh),iqr(herbh),max(herbh),25thPerc_plot,50thPerc_plot,75thPerc_plot,98thPerc_plot,100thPerc_plot,meanH_plot,stdH_plot,Cover0p0m_plot,Cover0p05m_plot,Cover0p5m_plot,Cover1p0m_plot,Cover3p0m_plot,nlayers_plot,gapsize_plot,maxpeakh_plot,ptoh_plot,cscore_plot,FHD_plot,VDR_plot,VDRpeak_plot,meanpeakh_plot,stdpeakh_plot,cvpeakh_plot,herbh_plot,Treatment,Soil
7A,10.202453536987305,3.416690380109586,2.377536459425736,0.695859499961328,3.5525703215599065,3.8552208071947094,0.916162701808515,0.72922521384451,0.47287654164591647,0.297071637713596,0.0731940818102698,0.09007832898172324,0.26657963446475197,0.570147954743255,0.7790252393385553,0.035171409762196765,0.03938095925315976,0.2675556892326818,0.23369233841959466,0.4795580207328566,0.2653235471105365,0.5840769248643201,0.35061993807672814,1.3771059101161995,0.6062603764084352,0.4533223222060947,0.25401877285709595,1.1543144365055098,0.6500146576032052,0.47753471092071287,0.28562571928186414,0.4830538320825317,0.2711074645535021,0.561236546628166,0.5392156862745099,0.40888888888888886,1.0,1.1753698868581375,0.7722126763909269,0.6569954573662903,1.0,1.0,4,0.3359442993907746,1.3122932985204525,1.989757302500298,1.5162443523438347,0.0,3.0,9.45,2.835587467362924,2.3942835766639297,0.8443695016364973,3.0,4.45,9.5,0.614977632592369,0.3967529507780472,0.6451502131965023,0.8024467865839815,0.8033467068314707,5.344939532506201,0.20120485204525673,0.11350885767954148,0.5641457277283258,0.1875,0.1875,0.65625,1.316993038724062,0.6824948277711954,0.5182220465131802,1.4784617755929692,1.066036524424136,2.7575612684048263,0.6153187610479712,0.33048064103926655,0.5370885173018506,0.5854761004447937,0.6842090686162313,1.0,0.14681458470178252,0.21272175344794603,1.44891431515498,0.0,0.4,0.7894736842105263,2.136638743835219,1.8499477015665362,0.8658214716475287,2.025,3.45,9.5,0.6803958719042765,1.0356910812919236,1.5221889550758956,0.0,1.5,4.7250000000000005,0.488528656914901,0.831930679308841,1.7029311741148458,0.0,1.0253164556962027,12.0,1.1657675895857353,1.2223929565273344,1.0485734613377966,0.7689372217517663,1.92811555462384,7.8345258254484245,1.3135792315006256,2.923498511314392,4.376011610031128,8.43700704574585,10.21085262298584,3.0295544,2.094446,0.5896510952046139,0.5286170011208925,0.45513023317065643,0.4196334653167644,0.27410660783610374,6,4.0,9.0,1.0370485599811505,0.71875,2.4570531208841815,0.86235434,0.6111111111111112,4.258333333333334,3.2519758950862814,1.3094603006644832,0.9279343346779183,Outside,Red
8E,5.171290054321289,0.37104832376062674,0.8247936938791688,2.222874059960086,0.066571454256773,0.18309630371630195,0.07926898905729243,0.20188646524188844,0.26855046927655557,0.2261010840826612,0.40919380114922516,0.45202855650356955,0.11553195194149399,0.0232456904057113,0.1264147658018457,0.02652441522553781,0.027550324520630252,0.23473843323292012,0.18618277844404213,0.4067813048704886,0.2547510434892563,0.3870359084544514,0.31977271889187975,0.8725470145989893,0.2982494344378323,0.33717186758924195,0.14250107726564154,0.5137446085824926,0.3147840649164674,0.34532722236945973,0.2786837423017685,0.1597000505049195,0.23416296158697264,1.4662672982671308,0.037037037037037035,0.25,1.0,0.27860003482500434,0.4877464095560558,1.750704768800268,0.0,1.0,2,0.018457252307156537,0.04460647745080969,0.33845326951179633,7.587536359153884,0.0,0.0,4.45,0.2206338150792269,0.693412247886179,3.1428194614555482,0.0,0.05,5.0,0.15969474923132657,0.37917560970563174,2.374377439025094,0.0,0.07117115158736619,4.338645867019126,0.07021863573045446,0.04651335785972934,0.6624075984369499,0.0625,0.0625,0.375,0.36503795715469645,0.4110246887664839,1.125977944787531,0.22236034404942534,0.5831008996065479,2.145779240687313,0.8779104041483677,0.25022528609005557,0.2850237164381153,1.0,0.10732959707578027,1.0,0.008721661498193799,0.06384281246862297,7.320028698871702,0.0,0.0,0.49444444444444446,0.19833057635382206,0.6295202973602806,3.174096041737989,0.0,0.05,5.0,0.022303238725404843,0.16922663475589814,7.587536359153882,0.0,0.0,2.225,0.021077406107064708,0.15963327608640393,7.573667996694251,0.0,0.0,4.333333333333333,0.18999960383333372,0.4801483852758959,2.5271020338393893,0.0,0.06293426859398432,3.9159914292491362,0.09338393434882164,0.2508438527584076,1.9380505979061127,3.9922987937927243,5.387359619140625,1.048853,1.1719651,0.4384325470556382,0.1689156663473361,0.061340569951894526,0.05644323834134944,0.009868018077909517,2,1.95,2.0,0.6085341444604531,0.40625,0.8636726645560899,1.0,0.48750000000000004,1.025,0.975,1.0512820512820513,0.5664785838748577,Outside,Black
8D,2.9662779808044433,0.16545165530944853,0.422694612439918,2.5547922844854063,0.06138917803764343,0.12104902043938637,0.03393653081678829,0.10484010073774043,0.22414642316108027,0.20560609241215685,0.40210672934621744,0.5419169495951945,0.05597632105858797,0.0,0.04622616871245756,0.02139617027156616,0.025415990752529323,0.2030442795409356,0.17609734315603554,0.3991256136111162,0.21667113440074579,0.4284401152845643,0.32445614721568594,,,,,0.4421985137983174,0.21203349977480984,0.3713682185817375,0.31124713000770843,0.11718656963757092,0.19549904844275456,1.6682717912759524,0.02857142857142857,0.14285714285714285,1.0,0.18316357621659268,0.3992052516065783,2.179501295249413,0.0,0.0,2,0.004875076173065204,0.009306172194654828,0.13587884308308093,14.600937984053793,0.0,0.0,2.95,0.06862540262905893,0.3236986986212939,4.716893252648489,0.0,0.0,3.0,0.0888606876226586,0.2727367249454811,3.069261922703555,0.0,0.0,5.161128530503163,0.06148798641943066,0.02854725527400933,0.4642737050987278,0.0625,0.03125,0.21875,0.27390742788286715,0.29387077281678947,1.0728835471466636,0.1849073991677757,0.44599692904581867,1.6856063089645081,0.9352199541561482,0.17985275211236235,0.19231064447790147,1.0,0.0,1.0,0.00233532108760628,0.03342795417179734,14.314071991728223,0.0,0.0,0.4916666666666667,0.06397231653173152,0.3012733695150553,4.709433483866694,0.0,0.0,3.0,0.004653086097327414,0.06793942154154047,14.600937984053793,0.0,0.0,1.475,0.005351553612385132,0.07734595226468975,14.452990265422653,0.0,0.0,2.0,0.08951560955843219,0.3118725648391198,3.4840020235302305,0.0,0.0,3.4915804748751134,0.07260071113705635,0.11845812574028969,0.45604654401540756,2.3768249559402443,3.0262863636016846,0.51689404,0.73753613,0.3875413247470428,0.1235357286600853,0.02526939077524437,0.02348634108360915,8.787824995737905e-07,2,1.95,2.0,1.0156916866381867,0.28125,0.557203591522693,1.0,0.48750000000000004,1.025,0.975,1.0512820512820513,0.534264641769358,Outside,Black
8C,4.1582795429229735,0.14116075446866988,0.5271413138505877,3.7343333551506683,0.0,0.07207034061352412,0.022436742989560977,0.10806107571384971,0.14201383731138184,0.16324199976398512,0.5477579451458424,0.4129734436221158,0.02716586852416195,0.012102742707879843,0.038746190683500215,0.011727689487453218,0.017164940147599766,0.1313496696681255,0.14819164922801203,0.3549065824705534,0.25370774264873075,0.2535896859137844,0.2769073278623686,0.657055455146076,0.3643589499619742,0.255456156505736,0.17203322839792082,0.4521009804869301,0.32414573054555407,0.24732447783175385,0.2420710234210207,0.059035665523047794,0.13083977285675358,2.2162835245022032,0.0,0.05,1.0,0.08776665215498476,0.294711950988641,3.3579035288735537,0.0,0.0,2,0.0033957335655202437,0.00960383108402264,0.16772069196165643,17.463936057838836,0.0,0.0,3.95,0.08106660861993904,0.45522654677096297,5.615463068218152,0.0,0.0,4.0,0.05157853706433407,0.2156800869139217,4.181585969468333,0.0,0.0,4.0274592027560265,0.0559915106660862,0.030275418802323248,0.5407144483540597,0.0625,0.03125,0.3125,0.1828356833550368,0.26284938536464675,1.4376262912214817,0.10296666046541246,0.25002126113913103,1.953491537877834,0.942368731814776,0.1889077950283332,0.20046059323778934,1.0,0.0,1.0,0.0016348549868358316,0.028046773227126464,17.155511316272392,0.0,0.0,0.49375,0.07626469307792773,0.43110311020303976,5.6527220238405205,0.0,0.0,4.0,0.00480191554201132,0.08386034598082821,17.463936057838836,0.0,0.0,1.9749999999999999,0.0036800363299736762,0.06346721274908367,17.246354942788745,0.0,0.0,1.5,0.05958136779278966,0.28327558830980026,4.754432447656586,0.0,0.0,3.1732892952888547,0.06545553356409073,0.1067899540066719,1.842345118522644,3.440969257354736,4.31449556350708,0.8311935,1.1074319,0.360640926076997,0.06039975277064303,0.014412064365129937,0.014198321405288684,0.002461754853449515,2,1.95,2.0,0.8502857342754505,0.34375,0.38618434364942245,1.0,0.48750000000000004,1.025,0.975,1.0512820512820513,0.47390842087085655,Outside,Black
8B,3.869042754173279,0.06831458276019632,0.3224741674573389,4.7204294372888915,0.0,0.06001812219619751,0.012946405803051262,0.08604008743583651,0.13667673970406238,0.18467490500292336,0.637843956809474,0.3457854406130268,0.010101010101010102,0.006269592476489028,0.014019505398815744,0.010701456032816222,0.017464490685751073,0.11999087393099443,0.14680399206406083,0.4437120208709404,0.30803294339565845,0.5870472445730087,0.458001318979611,0.7598673321513666,0.3699917037207755,0.33135166220482815,0.2518143239115073,0.6263973197859266,0.35802645662027227,0.44007398738911113,0.3818414910656009,0.03859348008830023,0.09747225151133587,2.525614463591351,0.0,0.030303030303030304,1.0,0.05006966213862766,0.22438622198579297,4.481480649191037,0.0,0.0,2,0.0013932427725531174,0.0035484151863462206,0.0975326495901818,27.48625639002817,0.0,0.0,3.45,0.029319052594914668,0.27586715738268736,9.409142962229822,0.0,0.0,3.75,0.026035535097680806,0.14917370794185522,5.729619436749864,0.0,0.0,3.53407887106413,0.05160984848484849,0.0245566040528162,0.47581236476649363,0.0625,0.03125,0.28125,0.13545965711848862,0.20537062667556893,1.5161017755709225,0.07068352509552689,0.1849073991677757,1.985302926254327,0.9562304314457526,0.14124659172430512,0.14771187684410994,1.0,0.0,1.0,0.0006758989733127664,0.01810764667073741,26.790463346891716,0.0,0.0,0.4928571428571429,0.027544845001741557,0.26226758663571725,9.521476218840043,0.0,0.0,3.75,0.0017742075931731103,0.0487663247950909,27.48625639002817,0.0,0.0,1.725,0.0014831735861009982,0.039841825563960286,26.862550639603434,0.0,0.0,1.4,0.02812241614423149,0.19997278319495942,7.110796674416545,0.0,0.0,3.2181153711697297,0.06005830131471157,0.08172889426350594,0.1724611222743988,3.2456268596649167,3.9869322776794434,0.49330956,0.90091103,0.37710982476118265,0.0379769894810699,0.0045369715373511175,0.0042704037911857244,0.0009672067035893175,3,1.95,3.0,15.903137800735106,0.3125,0.2580719274852834,1.0,0.3333333333333333,1.6833333333333333,1.224971655000864,1.374181456739214,0.46701931248586664,Outside,Black
8A,6.510703086853027,0.24808033919871003,0.8453075625025281,3.407394415989752,0.0,0.053279356720546914,0.048229145792863186,0.18665599267932848,0.25076676891959043,0.25720591661189207,0.7364941278816877,0.182166159199652,0.05097868638538495,0.030274032187907786,0.0750761200521966,0.021985358532778387,0.028387494961592655,0.20205428722504473,0.20550370621211528,0.3726357424317036,0.27376172293578727,0.40120189823279834,0.37617012485144125,0.833172172156762,0.40694608948375643,0.2905626048128056,0.17104084475689024,0.5706097466481562,0.4018420562217086,0.3299773103847562,0.3041782913718547,0.05885735544403173,0.15465833587917832,2.6276806817500504,0.0,0.015873015873015872,1.0,0.11352762070465419,0.34959075744782936,3.0793454075577,0.0,0.0,3,0.010439321444106133,0.02811222270552414,0.2866324454504841,10.19600792342044,0.0,0.0,5.45,0.16484558503697258,0.728893475213687,4.421674229553714,0.0,0.0,6.5,0.06414072482263272,0.23049450632987087,3.5935750175454593,0.0,0.0,3.1581423615473962,0.054113201391909525,0.041790347777848694,0.7722763891787925,0.03125,0.03125,0.40625,0.17967963565357276,0.3398392366687525,1.8913620090145986,0.0,0.17692035111794388,2.284769074314492,0.9206978498074531,0.24290602938039493,0.2638281705895091,1.0,0.0,1.0,0.00441407338493028,0.04433691662907429,10.044444838738128,0.0,0.0,0.5,0.15063795853269535,0.6741937361754305,4.475589969105294,0.0,0.0,6.5,0.014155670850375855,0.1444440703481162,10.20397209534446,0.0,0.0,2.725,0.016971577721543774,0.19890876761324947,11.720110579981851,0.0,0.0,5.666666666666667,0.11296474168211715,0.4440594369245037,3.930956069231648,0.0,0.0,4.672998644384892,0.11259428970515728,1.426885187625885,2.674841046333313,5.199449863433837,6.581305027008057,1.617723,1.5581504,0.29091147848822213,0.06564245723442629,0.03277107395169791,0.03037109181203021,0.012381768321724088,3,2.5,5.0,1.351101090127051,0.5,0.5114008599133573,1.0,0.5,2.5166666666666666,2.0208634018381573,1.245342294970324,0.46752635518975916,Outside,Black
9D,12.779630279541015,2.4441568727248337,1.990001297813194,0.8141872234226395,2.5184128379821775,3.8213112074633435,0.6489673435152876,0.57067244736143,0.4832445330439625,0.33343168546250807,0.1390532544378698,0.145231465367212,0.29255134006265227,0.42316394013226594,0.6707274625826662,0.028588795157783602,0.03566342958154746,0.24694844128278476,0.23139570116801503,0.534260861795553,0.28386877772535707,0.6271203526761288,0.39253651602397965,1.1544382058816975,0.4223435383459291,0.46487473488358066,0.25977041844782905,0.9454171362875173,0.46354469054667946,0.5129453541596471,0.3216468153018542,0.39789050067902015,0.2920562021868727,0.734011497355338,0.4380018674136321,0.5635312976414671,1.0,0.9005395057431257,0.75388058924169,0.8371432729312495,1.0,1.0,4,0.21867386007657502,0.7284371736860425,1.4611193055665055,2.0058274870472905,0.0,0.0,8.95,1.8245170553428471,1.9483738839928464,1.0678847195685575,1.5,3.5,13.0,0.47135616298505223,0.41924872447139644,0.8894520903605789,0.5630194728485809,0.8629644963421683,2.894381036208539,0.17190219282979463,0.10376129034753692,0.6036065546311792,0.15625,0.15625,0.6875,1.1068165222389887,0.7204551185060694,0.6509255183945524,1.2272063593675104,1.336079799568891,2.74477098848392,0.7154997561586764,0.2888822265256639,0.4037488818676809,0.8134429156780243,0.5482559750477474,1.0,0.09755566795391732,0.18760666774703405,1.923072966254041,0.0,0.0,0.7241379310344828,1.4471483785822021,1.5657042068821825,1.081923754367283,1.0125,2.5,10.5,0.37149498722559104,0.7499501428223898,2.018735564706237,0.0,0.0,4.823169989747407,0.29469995845364355,0.6303710009809325,2.1390264331512965,0.0,0.0,10.0,0.9225357034662915,1.105066795519275,1.1978580247541097,0.39832520664660065,1.658855527829749,8.834997114169163,1.0848414897918701,2.361783504486084,3.449415683746338,5.417803821563721,12.929107666015625,2.3354666,1.5553507,0.6308726385586935,0.44722802094700637,0.36053788136053516,0.3348308639107185,0.16649487944807564,3,9.5,12.5,2.2752543970637547,0.875,2.073856519766157,0.98739403,0.76,5.183333333333334,5.311988537470899,0.9757802180426353,0.7862117802164349,Outside,Red
9E,11.215925941467283,1.4880496005329933,1.75767096724594,1.181191115280279,0.8598389399051667,2.427954704711835,0.4147347578848621,0.5089168076323809,0.5264520496035193,0.3750391217179127,0.15308964316797216,0.2750217580504787,0.37458659704090513,0.19730200174064405,0.46823324630113144,0.030703326416385353,0.03632726452601779,0.26604058134963826,0.24233881279407815,0.4688633808921971,0.2570992864082995,0.7320633495298233,0.37424643902511384,1.1690744884257924,0.521277007343027,0.4990807239746932,0.28362115812431227,0.8146336597181012,0.4911153307864021,0.6023202165300844,0.35287218964507266,0.3423487323210546,0.3063884535045923,0.8949600935494665,0.26666666666666666,0.5695248238351689,1.0,0.6615317667536988,0.6854637050496507,1.036176551903761,1.0,1.0,4,0.10661444734551784,0.3592123585726719,1.136455308271104,3.1637422297684914,0.0,0.0,9.95,0.9850739773716275,1.7159896724296013,1.741990664506438,0.05,1.5,11.5,0.3214032256690946,0.4135932295410627,1.286835963391617,0.04174931994066455,0.7073702664999707,5.225258224859958,0.12649858572671888,0.08137552279755862,0.6432919572188591,0.09375,0.09375,0.75,0.8177542703485018,0.6200503359893113,0.7582355219313802,0.6901856760188042,1.0501749218855,2.927324285934838,0.8121736252424692,0.25275515276982435,0.3112082748246915,0.9478050768375397,0.30433924992879235,1.0,0.0469853542290526,0.1384698694057613,2.9470857818954315,0.0,0.0,0.8,0.7949445169712792,1.3339138806756035,1.677996202499497,0.05,1.25,10.5,0.18506610042175942,0.5901286455266551,3.188745233091159,0.0,0.0,4.975,0.14807778696310347,0.47062088095996624,3.1782003946157755,0.0,0.0,5.5,0.6693851543603049,1.0040019143937564,1.4998867361395647,0.0984981806519386,1.0905035810608608,8.834525825448424,0.19445912539958954,1.3603545427322388,2.689466118812561,5.829313068389893,11.585886001586914,1.6820405,1.5553826,0.6183330538007205,0.37601367846296413,0.23536031754902884,0.19674288589476902,0.07112698235217248,3,5.95,9.5,1.640537510647439,0.8125,1.7303829526361738,0.99680024,0.3684210526315789,5.183333333333334,3.900925816036781,1.3287444001176723,0.8219565974160882,Outside,Red
9B,11.05168041229248,0.9597299635706722,2.230133798040499,2.323709671148844,0.0998399856686592,0.6764643690983456,0.2406482557507024,0.6046646201999634,0.4746716995488848,0.38148191460651865,0.3710155025256924,0.33260755965859606,0.2037101550252569,0.09266678279045462,0.1738373105730709,0.0365691323368482,0.04007732418363037,0.29876382239564847,0.25845167280705184,0.33311250155960603,0.1845593974985528,0.8008722481943416,0.33160124410576863,1.7333793373940065,1.111975897192753,0.3889659660587398,0.39240688892205305,1.1453386343510175,1.036202222681454,0.5356474204139794,0.40793683103378264,0.17713796268730322,0.23264152730212487,1.3133352318881557,0.06451612903225806,0.28846153846153844,1.0,0.3634384253614353,0.573797254769312,1.5788018402255548,0.0,1.0,5,0.03736282877547466,0.1747387214770946,0.9854672733899004,5.63966169066356,0.0,0.0,10.45,0.7315798641351681,2.2059942949232623,3.015384106465345,0.0,0.05,11.0,0.16611847876151223,0.35097642415347674,2.1128078391408556,0.0,0.07579292135732231,4.713750131612857,0.08156788886953492,0.05927974591389783,0.7267534655544877,0.0625,0.0625,0.6875,0.4449315948379191,0.4666147450512847,1.0487336715686921,0.3094772867741259,0.6875967375909238,2.7863400522582578,0.8745189498550476,0.2192787926529622,0.250742185391532,0.9808232486248016,0.15228288869063056,1.006978154182434,0.01453759669443071,0.07828504273749261,5.385005815127838,0.0,0.0,0.6842105263157895,0.6366956250362887,1.9613295292224324,3.080482183477616,0.0,0.05,11.0,0.09183786016526035,0.5172446986972913,5.632151029722601,0.0,0.0,5.2250000000000005,0.08089867184760177,0.5455296564286086,6.743369748471102,0.0,0.0,12.333333333333334,0.4932804122538616,1.408124628875107,2.8546129014959356,0.0,0.1434354002594676,8.870676328632623,0.1016665156930685,0.6025329828262329,4.758385896682739,10.177512187957763,11.143733978271484,2.5465086,3.315902,0.5688320950079226,0.19420135469817779,0.08273774356219868,0.06607764151224822,0.04769641631605664,4,4.95,10.0,1.0202648442810682,0.78125,1.1059352172621062,0.9990249,0.375,5.6375,3.678548456932435,1.5325338420854042,0.6086718021741726,Outside,Red
9C,8.503265953063964,1.3749907945288697,1.5843871621153214,1.152289286895335,0.7820636755228043,2.1593979491541786,0.3886382304502124,0.4791996667327323,0.5348849706039769,0.35780259728029096,0.17973514549573097,0.25466109078236626,0.3996340825927862,0.16596968112911656,0.4516466283324621,0.03633862541853254,0.039481807500699115,0.29667512240287597,0.24447558296799884,0.4577309989914743,0.2454871938934774,0.6964524450107661,0.35335035640143997,1.183705886947651,0.4883092643743913,0.5113560368443314,0.2998318642541574,0.7817057386584318,0.4638286702634115,0.5982814088940602,0.34453753241147916,0.3503401733333379,0.3053268654046147,0.8715154259917134,0.302282193682749,0.5713471967719845,1.0,0.6725039205436487,0.6618537435729102,0.9841633979440164,1.0,1.0,4,0.09818783760236975,0.3062554451995121,0.9803875175306662,3.2012084451004177,0.0,0.0,8.45,0.8742899459836209,1.4657052133196176,1.6764520969878296,0.05,1.0,8.5,0.32191258278621565,0.4194688422395798,1.303052023033694,0.05428227939713503,0.6830916901557239,5.410520322527616,0.12138438752395887,0.07940762490323354,0.6541831822281102,0.09375,0.09375,0.46875,0.8119934970404057,0.6170320584739639,0.7598977833233309,0.6931471805599453,1.0391464099559078,2.4799413996615822,0.8129931791515594,0.24740238389294622,0.30431052835047845,0.9435507357120514,0.308950811624527,1.0,0.04347681926292671,0.13380399761413858,3.0775939887634585,0.0,0.0,0.6923076923076923,0.7153405790788174,1.1789751958493007,1.6481312962386818,0.05,1.0,8.5,0.15643702029226123,0.5021487222843888,3.209909785716045,0.0,0.0,4.2250000000000005,0.1340775879444602,0.4533964402971802,3.381597530565611,0.0,0.0,7.666666666666667,0.6935455634644961,0.9942829035418799,1.4336230464442716,0.12652178922025967,1.145007053251995,6.881647399376777,0.18014445155858994,1.1441219449043274,2.3385213017463684,5.2281419372558595,8.528059005737305,1.487018,1.4246271,0.6227807952754645,0.3937690433540457,0.23236203827965077,0.1845924586238032,0.05367465935555362,2,8.45,8.5,1.644806910939346,0.625,1.7053889665337936,0.9951882,0.4970588235294117,4.275,4.2250000000000005,1.0118343195266273,0.8729643129092319,Outside,Red
9A,6.217621994018555,0.7621518445263241,1.1330981400583595,1.4867091750759691,0.16819002509117126,1.0687768461306892,0.2065639684099112,0.31549043775146435,0.49976426515873135,0.3586056793627004,0.3080069625761532,0.3004351610095735,0.32323759791122714,0.06832027850304613,0.26771105308964316,0.035886191044510386,0.0378329578742386,0.3002410490071303,0.24986373206793994,0.39728444937955615,0.2196985045279875,0.7018319248372842,0.3522345360109519,0.9860209178962526,0.3494385976152137,0.4211335060621478,0.25799737216632695,0.6234425007788312,0.3336990962369852,0.5624771405611795,0.34077158128315166,0.2542697327840451,0.29507702991868373,1.1604882212594956,0.11904761904761904,0.4583333333333333,1.0,0.4481288076588338,0.5745990216036816,1.2822184420715288,0.0,1.0,3,0.04073107049608355,0.11893820713664056,0.6034210597036811,5.0733996604678,0.0,0.0,5.45,0.4210879025239338,0.9782375406412266,2.3231195547956296,0.0,0.05,5.5,0.19598567687464455,0.34497608030615196,1.7602106735932748,0.0,0.2533300797993744,3.7970877976699033,0.09262946040034813,0.06195313048301352,0.6688275006164311,0.0625,0.0625,0.40625,0.5638016191217569,0.5382706623863768,0.954716418205485,0.4393204641987103,0.8082288075871593,2.338293875487963,0.8578458346006622,0.2320559339954115,0.27051006676909073,0.9750533103942871,0.1726942161719004,1.0,0.018650934936835725,0.09139810300184659,4.900456910679298,0.0,0.0,0.5555555555555556,0.3612648680011604,0.8281360926347984,2.2923239041116457,0.0,0.05,5.5,0.05966015028651045,0.30259567644673563,5.0719898457103705,0.0,0.0,2.725,0.05124286272486596,0.27241345452764126,5.316124822890715,0.0,0.0,6.333333333333333,0.3973945028282279,0.7486583684723429,1.8839172740040324,0.0,0.47904609271772036,5.388994548687001,0.12931997328996658,0.9055100381374359,2.068897068500519,4.356008176803589,6.35299015045166,1.2531943,1.2500554,0.5797684651820826,0.27568775896649533,0.14924699639549768,0.11637057145803115,0.0312553315524825,1,0.0,0.05,0.012134516473583011,0.46875,1.2951100223426075,0.99761564,0.0,0.05,0.0,0.0,0.7150712497843409,Outside,Red
10A,1.9857443237304686,0.20608303533207525,0.3891455357331691,1.888294857003213,0.0753298783302307,0.05433240011334421,0.056474957428660676,0.13748427967311516,0.2425886995865928,0.2813045528596796,0.19352311308435624,0.6903456080786976,0.11613127883694611,0.0,0.09750152346130408,0.011937851932786049,0.013729122142922264,0.15411661085299722,0.13123801504917768,0.4153378337001738,0.1255157782975693,0.7685134849369774,0.35217111367460374,,,,,0.4445827505518017,0.1082484760705263,0.7107315736521592,0.3197706471138689,0.13113659087665913,0.14776638307427037,1.126812753682551,0.08045977011494253,0.17025518341307813,1.0,0.205884913380343,0.40456201710743367,1.9649910742127232,0.0,0.0,2,8.705493166187865e-05,0.00012622965090972404,0.013528379795612298,107.17275773255066,0.0,0.0,1.45,0.026455993732044922,0.10565536395855253,3.993626738374113,0.0,0.0,1.5,0.071753814041748,0.2193619750205213,3.057147246457052,0.0,0.0,5.425898524520326,0.07315878819535127,0.02886663550178602,0.39457509089277526,0.0625,0.03125,0.1875,0.38376873507646203,0.30758198114368307,0.8014774342740569,0.333560212104988,0.3987207555913247,1.5698234792882846,0.8373875639239142,0.14368064726121602,0.17158201703873283,0.8455173373222351,0.220106025536855,1.0,4.2076550303241345e-05,0.004509459931870765,107.17275773255064,0.0,0.0,0.48333333333333334,0.026392878906590058,0.10498954830208797,3.9779498353956773,0.0,0.0,1.5,6.311482545486202e-05,0.006764189897806149,107.17275773255066,0.0,0.0,0.725,9.305872005235305e-05,0.009973359659072091,107.1727577325507,0.0,0.0,1.0689655172413794,0.0786193562451405,0.2461023018956563,3.1303016667841,0.0,0.0,2.913761940880294,0.060132136568427086,0.0782739594578743,0.174594484269619,1.4111507654190056,2.0445778369903564,0.30901307,0.44246218,0.6419326928931012,0.13758517279765567,0.01927464809579907,0.013252298038742545,0.0,1,0.0,0.05,0.040299151736604595,0.21875,0.595868448009135,0.99221,0.0,0.05,0.0,0.0,0.5903972085255514,Outside,Black
